Key,English,Ελληνικά
c11_floor0_step5_wrong,Children divided into two teams play a match trying to understand the principles of play and identify the key tactics and strategies that can lead to winning the match.,Τα παιδιά χωρισμένα σε δύο ομάδες παίζουν έναν αγώνα προσπαθώντας να κατανοήσουν τις αρχές του παιχνιδιού και να προσδιορίσουν τις βασικές τακτικές και στρατηγικές που μπορούν να οδηγήσουν στη νίκη του αγώνα.
c11_floor0_step6_correct,The teacher modifies the game to emphasize the skills that students have identified as essential for success.,Ο δάσκαλος τροποποιεί το παιχνίδι για να δώσει έμφαση στις δεξιότητες που οι μαθητές έχουν προσδιορίσει ως απαραίτητες για την επιτυχία.
c11_floor0_step6_wrong,The teacher divides the students into several groups based on class size and assigns specific tasks to improve the effectiveness of the technique to be used in the match.,Ο δάσκαλος χωρίζει τους μαθητές σε διάφορες ομάδες με βάση το μέγεθος της τάξης και αναθέτει συγκεκριμένες εργασίες για τη βελτίωση της αποτελεσματικότητας της τεχνικής που θα χρησιμοποιηθεί στον αγώνα.
c11_floor0_step7_correct,The teacher observes the outcome of the studentsâ€™ learning through the game by paying attention not only to the efficiency of the technique but also to the appropriateness of the response throughout the gameplay.,Ο δάσκαλος παρατηρεί το αποτέλεσμα της μάθησης των μαθητών μέσα από το παιχνίδι δίνοντας προσοχή όχι μόνο στην αποτελεσματικότητα της τεχνικής αλλά και στην καταλληλότητα της ανταπόκρισης καθ' όλη τη διάρκεια του παιχνιδιού.
c11_floor0_step7_wrong,The teacher observes the outcome of the studentsâ€™ learning through the game by paying attention to the efficiency of the technique and the results obtained during the match.,Ο δάσκαλος παρατηρεί το αποτέλεσμα της μάθησης των μαθητών μέσα από το παιχνίδι δίνοντας προσοχή στην αποτελεσματικότητα της τεχνικής και στα αποτελέσματα που επιτυγχάνονται κατά τη διάρκεια του αγώνα.
c11_floor1_model,Cooperative Learning model,Μοντέλο συνεργατικής μάθησης
c11_floor1_environment,School gymnasium,Γυμναστήριο σχολείου
c11_floor1_statement,"The model takes a distinctly social perspective on learning, where students work collaboratively towards common goals. This model emphasises the development of social skills, communication, and teamwork, as well as individual accountability. Activities are designed so that students depend on one another to succeed, promoting an inclusive and supportive learning environment.","Το μοντέλο υιοθετεί μια σαφώς κοινωνική προοπτική στη μάθηση, όπου οι μαθητές συνεργάζονται για την επίτευξη κοινών στόχων. Αυτό το μοντέλο δίνει έμφαση στην ανάπτυξη κοινωνικών δεξιοτήτων, επικοινωνίας και ομαδικής εργασίας, καθώς και ατομικής ευθύνης. Οι δραστηριότητες σχεδιάζονται έτσι ώστε οι μαθητές να εξαρτώνται ο ένας από τον άλλο για να πετύχουν, προωθώντας ένα συμπεριληπτικό και υποστηρικτικό μαθησιακό περιβάλλον."
c11_floor1_instruction,"In this challenge, you will help children develop motor skills by designing and navigating an obstacle course. Select the correct strategy for each step to proceed to the next one. If you make two mistakes, the challenge will restart. Are you ready?","Σε αυτή την πρόκληση, θα βοηθήσετε τα παιδιά να αναπτύξουν κινητικές δεξιότητες σχεδιάζοντας και πλοηγώντας μια πορεία εμποδίων. Επιλέξτε τη σωστή στρατηγική για κάθε βήμα για να προχωρήσετε στο επόμενο. Εάν κάνετε δύο λάθη, η πρόκληση θα επανεκκινηθεί. Είσαι έτοιμο?"
c11_floor1_step1_instruction,"The teacher, helped by the children, develops an obstacle course. The children have to overcome an obstacle course using their motor skills (rolling, jumping, catching, throwing, running, crawling).","Ο δάσκαλος, με τη βοήθεια των παιδιών, αναπτύσσει μια πορεία εμποδίων. Τα παιδιά πρέπει να ξεπεράσουν μια πορεία εμποδίων χρησιμοποιώντας τις κινητικές τους δεξιότητες (κύλιση, άλμα, σύλληψη, ρίψη, τρέξιμο, μπουσούλισμα)."
c11_floor1_step1_correct,Proceed,Συνέχεια
c11_floor1_step2_correct,"Children in pairs, one has to overcome the obstacles along the course and the other one guides with his voice the teammate.","Παιδιά σε ζευγάρια, ο ένας πρέπει να ξεπεράσει τα εμπόδια κατά μήκος της διαδρομής και ο άλλος να καθοδηγήσει με τη φωνή του τον συναθλητή."
